Order ID,Order Date,Customer ID,Product ID,Product Name,Product Type,Quantity,Customer Name,Email,Country,Category,Unit Price,Profit,,
JEG-93140-224,07-Feb-2021,53751-57560-CN,H-D-1,Elgato Stream Deck XL,Gaming Accessory,1,Christopher Grieveson,,United States,Gaming Accessory,220.00 €,75.00 €,,
NNH-62058-950,14-Jan-2021,96112-42558-EA,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,3,Karlan Karby,kkarby7t@sbwire.com,United States,Mouse,180.00 €,180.00 €,,
LTD-71429-845,24-Feb-2019,03157-23165-UB,B-L-1,Skyworth Q70 4K,TV,1,Flory Crumpe,fcrumpe7u@ftc.gov,United Kingdom,TV,350.00 €,120.00 €,,
MPV-26985-215,23-Jun-2019,51466-52850-AG,F-D-1,Fujifilm X-S20,Camera,2,Amity Chatto,achatto7v@sakura.ne.jp,United Kingdom,Camera,"1,300.00 €",900.00 €,,
IYO-10245-081,09-May-2020,57145-31023-FK,L-L-0.2,Dell UltraSharp U2723QE,Monitor,1,Nanine McCarthy,,United States,Monitor,679.00 €,229.00 €,,
BYZ-39669-954,18-Jul-2020,66408-53777-VE,R-D-1,LG UltraGear 27GN950,Monitor,3,Lyndsey Megany,,United States,Monitor,700.00 €,495.00 €,,
EFB-72860-209,17-Oct-2019,53035-99701-WG,A-M-0.2,Xiaomi Redmi Note 13,Smartphone,1,Byram Mergue,bmergue7y@umn.edu,United States,Smartphone,270.00 €,95.00 €,,
GMM-72397-378,16-May-2022,45899-92796-EI,E-M-2.5,Samsung QN90D Neo QLED,TV,3,Kerr Patise,kpatise7z@jigsy.com,United States,TV,"1,400.00 €","1,440.00 €",,
LYP-52345-883,24-Mar-2021,17649-28133-PY,G-M-2.5,Microsoft Xbox Series X,Gaming Console,1,Mathew Goulter,,Ireland,Gaming Console,550.00 €,170.00 €,,
DFK-35846-692,03-Nov-2019,49612-33852-CN,B-M-0.2,Apple Watch Series 10,Wearable,2,Marris Grcic,,United States,Wearable,450.00 €,300.00 €,,
XAH-93337-609,28-Oct-2021,66976-43829-YG,H-L-0.2,Razer Kraken V4,Gaming Accessory,3,Domeniga Duke,dduke82@vkontakte.ru,United States,Gaming Accessory,70.00 €,75.00 €,,
QKA-72582-644,16-Dec-2020,64852-04619-XZ,C-L-0.5,Anker Soundcore Motion X600,Bluetooth Speaker,3,Violante Skouling,,Ireland,Bluetooth Speaker,200.00 €,210.00 €,,
ZDK-84567-102,29-Nov-2021,58690-31815-VY,F-L-2.5,WD My Passport 4TB,External Drive,2,Isidore Hussey,ihussey84@mapy.cz,United States,External Drive,120.00 €,90.00 €,,
WAV-38301-984,20-Mar-2021,62863-81239-DT,L-M-1,Acer Predator Orion 3000,PC,3,Cassie Pinkerton,cpinkerton85@upenn.edu,United States,PC,"1,799.00 €","1,797.00 €",,
KZR-33023-209,08-Apr-2022,21177-40725-CF,A-L-2.5,Samsung Galaxy S24,Smartphone,1,Micki Fero,,United States,Smartphone,909.00 €,289.00 €,,
ULM-49433-003,14-Aug-2020,99421-80253-UI,E-D-0.2,Sony Bravia XR A80L,TV,3,Cybill Graddell,,United States,TV,"1,600.00 €","1,650.00 €",,
SIB-83254-136,12-May-2019,45315-50206-DK,R-M-1,Microsoft Surface Laptop 6,Laptop,2,Dorian Vizor,dvizor88@furl.net,United States,Laptop,"1,399.00 €",838.00 €,,
NOK-50349-551,03-Mar-2021,09595-95726-OV,B-D-2.5,JBL Go 4,Bluetooth Speaker,2,Eddi Sedgebeer,esedgebeer89@oaic.gov.au,United States,Bluetooth Speaker,45.00 €,34.00 €,,
YIS-96268-844,11-Feb-2020,60221-67036-TD,C-D-1,Logitech MX Keys S,Keyboard,2,Ken Lestrange,klestrange8a@lulu.com,United States,Keyboard,120.00 €,90.00 €,,
CXI-04933-855,27-Apr-2019,62923-29397-KX,H-M-0.5,HyperX Cloud III,Gaming Accessory,3,Lacee Tanti,ltanti8b@techcrunch.com,United States,Gaming Accessory,80.00 €,90.00 €,,
IZU-90429-382,26-Mar-2022,33011-52383-BA,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,1,Arel De Lasci,ade8c@1und1.de,United States,External Drive,110.00 €,45.00 €,,
WIT-40912-783,28-Sep-2020,86768-91598-FA,L-L-1,AOC 24G2SPU,Monitor,3,Trescha Jedrachowicz,tjedrachowicz8d@acquirethisname.com,United States,Monitor,189.00 €,192.00 €,,
PSD-57291-590,24-Oct-2019,37191-12203-MX,A-D-0.5,Realme 12 Pro,Smartphone,2,Perkin Stonner,pstonner8e@moonfruit.com,United States,Smartphone,350.00 €,240.00 €,,
GOI-41472-677,04-Aug-2021,16545-76328-JY,E-L-2.5,Razer BlackShark V2,Headphones,3,Darrin Tingly,dtingly8f@goo.ne.jp,United States,Headphones,80.00 €,90.00 €,,
KTX-17944-494,29-Dec-2019,74330-29286-RO,R-D-2.5,Samsung Odyssey G9,Monitor,3,Claudetta Rushe,crushe8n@about.me,United States,Monitor,"1,299.00 €","1,347.00 €",,
RDM-99811-230,27-Nov-2019,22349-47389-GY,B-L-0.2,"Panasonic LZ2000 65""",TV,3,Benn Checci,bchecci8h@usa.gov,United Kingdom,TV,"1,800.00 €","1,800.00 €",,
JTU-55897-581,29-Feb-2020,70290-38099-GB,C-M-2.5,HP 930 Creator Mouse,Mouse,3,Janifer Bagot,jbagot8i@mac.com,United States,Mouse,60.00 €,66.00 €,,
CRK-07584-240,31-Jan-2021,18741-72071-PP,H-D-1,Elgato Stream Deck XL,Gaming Accessory,3,Ermin Beeble,ebeeble8j@soundcloud.com,United States,Gaming Accessory,220.00 €,225.00 €,,
MKE-75518-399,17-Jun-2022,62588-82624-II,F-D-0.2,Nikon Z5,Camera,3,Cos Fluin,cfluin8k@flickr.com,United Kingdom,Camera,"1,100.00 €","1,140.00 €",,
AEL-51169-725,03-Feb-2020,37430-29579-HD,L-M-0.2,Lenovo Legion Tower 5i,PC,3,Eveleen Bletsor,ebletsor8l@vinaora.com,United States,PC,"1,300.00 €","1,050.00 €",,
ZGM-83108-823,25-Jan-2022,84132-22322-QT,A-M-1,OnePlus 12,Smartphone,1,Paola Brydell,pbrydell8m@bloglovin.com,Ireland,Smartphone,949.00 €,319.00 €,,
JBP-78754-392,30-Apr-2020,74330-29286-RO,E-M-1,"LG OLED C4 55""",TV,1,Claudetta Rushe,crushe8n@about.me,United States,TV,"1,500.00 €",500.00 €,,
RNH-54912-747,01-May-2021,37445-17791-NQ,R-L-1,HP Spectre x360,Laptop,3,Natka Leethem,nleethem8o@mac.com,United States,Laptop,"1,699.00 €","1,527.00 €",,
JDS-33440-914,28-Oct-2021,58511-10548-ZU,G-L-2.5,DJI Mini 4 Pro,Drone,2,Ailene Nesfield,anesfield8p@people.com.cn,United Kingdom,Drone,759.00 €,518.00 €,,
SYX-48878-182,29-Aug-2021,47725-34771-FJ,B-M-2.5,Fitbit Charge 7,Wearable,3,Stacy Pickworth,,United States,Wearable,150.00 €,150.00 €,,
ZGD-94763-868,27-Dec-2019,53086-67334-KT,C-L-1,Marshall Emberton II,Bluetooth Speaker,1,Melli Brockway,mbrockway8r@ibm.com,United States,Bluetooth Speaker,160.00 €,55.00 €,,
CZY-70361-485,25-Jun-2019,83308-82257-UN,F-L-0.5,Corsair K100 RGB,Keyboard,3,Nanny Lush,nlush8s@dedecms.com,Ireland,Keyboard,220.00 €,225.00 €,,
RJR-12175-899,02-Mar-2019,37274-08534-FM,A-L-1,Apple iPhone 15 Pro,Smartphone,3,Selma McMillian,smcmillian8t@csmonitor.com,United States,Smartphone,"1,229.00 €","1,287.00 €",,
ELB-07929-407,02-Jan-2022,54004-04664-AA,E-D-1,Philips Ambilight 55PUS8908,TV,1,Tess Bennison,tbennison8u@google.cn,United States,TV,700.00 €,240.00 €,,
UJQ-54441-340,30-Jul-2019,26822-19510-SD,H-M-0.5,HyperX Cloud III,Gaming Accessory,1,Gabie Tweed,gtweed8v@yolasite.com,United States,Gaming Accessory,80.00 €,30.00 €,,
UJQ-54441-340,30-Jul-2019,26822-19510-SD,R-M-0.2,ASUS ROG Zephyrus G16,Laptop,1,Gabie Tweed,gtweed8v@yolasite.com,United States,Laptop,"2,499.00 €",499.00 €,,
OWY-43108-475,05-Dec-2020,06432-73165-ML,L-L-2.5,HP Envy 32 All-in-One,PC,1,Gaile Goggin,ggoggin8x@wix.com,Ireland,PC,"1,999.00 €",599.00 €,,
GNO-91911-159,17-Dec-2020,96503-31833-CW,B-D-1,Amazfit GTR 4,Wearable,2,Skylar Jeyness,sjeyness8y@biglobe.ne.jp,Ireland,Wearable,180.00 €,120.00 €,,
CNY-06284-066,26-Jun-2021,63985-64148-MG,C-D-2.5,Keychron K6 Wireless,Keyboard,2,Donica Bonhome,dbonhome8z@shinystat.com,United States,Keyboard,85.00 €,60.00 €,,
OQS-46321-904,20-Jul-2019,19597-91185-CM,F-M-2.5,Canon EOS R50,Camera,1,Diena Peetermann,,United States,Camera,700.00 €,240.00 €,,
IBW-87442-480,14-Jul-2022,79814-23626-JR,A-M-0.5,Google Pixel 8,Smartphone,1,Trina Le Sarr,tle91@epa.gov,United States,Smartphone,759.00 €,259.00 €,,
DGZ-82537-477,14-Aug-2020,43439-94003-DW,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,1,Flynn Antony,,United States,Headphones,230.00 €,80.00 €,,
LPS-39089-432,24-Apr-2019,97655-45555-LI,R-D-1,LG UltraGear 27GN950,Monitor,2,Baudoin Alldridge,balldridge93@yandex.ru,United States,Monitor,700.00 €,330.00 €,,
MQU-86100-929,04-Jun-2019,64418-01720-VW,H-L-0.2,Razer Kraken V4,Gaming Accessory,3,Homer Dulany,,United States,Gaming Accessory,70.00 €,75.00 €,,
XUR-14132-391,08-Aug-2022,96836-09258-RI,L-M-0.5,MSI MPG Trident 3,PC,2,Lisa Goodger,lgoodger95@guardian.co.uk,United States,PC,"1,299.00 €",898.00 €,,
OVI-27064-381,13-Nov-2019,37274-08534-FM,B-L-2.5,"Toshiba QA5D 43""",TV,3,Selma McMillian,smcmillian8t@csmonitor.com,United States,TV,300.00 €,300.00 €,,
SHP-17012-870,07-Jun-2020,69529-07533-CV,C-M-0.5,Razer Basilisk V3 Pro,Mouse,2,Corine Drewett,cdrewett97@wikipedia.org,United States,Mouse,160.00 €,110.00 €,,
FDY-03414-903,12-Aug-2019,94840-49457-UD,F-D-0.5,Sony Alpha A7 IV,Camera,1,Quinn Parsons,qparsons98@blogtalkradio.com,United States,Camera,"2,500.00 €",850.00 €,,
WXT-85291-143,04-Sep-2019,81414-81273-DK,A-L-0.2,Samsung Galaxy A55,Smartphone,3,Vivyan Ceely,vceely99@auda.org.au,United States,Smartphone,480.00 €,540.00 €,,
QNP-18893-547,04-Oct-2019,76930-61689-CH,E-M-0.2,Logitech G Pro X,Headphones,2,Elonore Goodings,,United States,Headphones,130.00 €,90.00 €,,
DOH-92927-530,24-Feb-2020,12839-56537-TQ,R-M-1,Microsoft Surface Laptop 6,Laptop,3,Clement Vasiliev,cvasiliev9b@discuz.net,United States,Laptop,"1,399.00 €","1,257.00 €",,
HGJ-82768-173,26-Aug-2021,62741-01322-HU,G-M-1,Sony PlayStation 5,Gaming Console,2,Terencio O'Moylan,tomoylan9c@liveinternet.ru,United Kingdom,Gaming Console,550.00 €,340.00 €,,
YPT-95383-088,03-Oct-2021,43439-94003-DW,L-D-0.5,Sony WH-1000XM5,Headphones,3,Flynn Antony,,United States,Headphones,380.00 €,390.00 €,,
OYH-16533-767,13-Jun-2020,44932-34838-RM,B-M-0.5,Samsung Galaxy Watch 7,Wearable,1,Wyatan Fetherston,wfetherston9e@constantcontact.com,United States,Wearable,300.00 €,100.00 €,,
DWW-28642-549,01-Mar-2021,91181-19412-RQ,H-M-0.5,HyperX Cloud III,Gaming Accessory,1,Emmaline Rasmus,erasmus9f@techcrunch.com,United States,Gaming Accessory,80.00 €,30.00 €,,
CGO-79583-871,04-Mar-2019,37182-54930-XC,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,3,Wesley Giorgioni,wgiorgioni9g@wikipedia.org,United States,Bluetooth Speaker,150.00 €,150.00 €,,
TFY-52090-386,13-Oct-2019,08613-17327-XT,F-L-1,Seagate Expansion 2TB,External Drive,2,Lucienne Scargle,lscargle9h@myspace.com,United States,External Drive,75.00 €,60.00 €,,
TFY-52090-386,13-Oct-2019,08613-17327-XT,A-M-2.5,Huawei P60 Pro,Smartphone,1,Lucienne Scargle,lscargle9h@myspace.com,United States,Smartphone,"1,000.00 €",350.00 €,,
NYY-73968-094,15-Aug-2019,70451-38048-AH,E-L-1,Sennheiser Momentum 4,Headphones,3,Noam Climance,nclimance9j@europa.eu,United States,Headphones,350.00 €,360.00 €,,
QEY-71761-460,29-Nov-2021,35442-75769-PL,R-L-2.5,Lenovo ThinkPad X1 Carbon,Laptop,1,Catarina Donn,,Ireland,Laptop,"1,899.00 €",569.00 €,,
GKQ-82603-910,19-Jan-2020,83737-56117-JE,L-L-1,AOC 24G2SPU,Monitor,1,Ameline Snazle,asnazle9l@oracle.com,United States,Monitor,189.00 €,64.00 €,,
IOB-32673-745,28-May-2021,07095-81281-NJ,B-D-0.2,Garmin Forerunner 265,Wearable,3,Rebeka Worg,rworg9m@arstechnica.com,United States,Wearable,400.00 €,420.00 €,,
YAU-98893-150,15-Jan-2022,77043-48851-HG,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,1,Lewes Danes,ldanes9n@umn.edu,United States,Mouse,180.00 €,60.00 €,,
XNM-14163-951,04-Dec-2019,78224-60622-KH,H-L-0.2,Razer Kraken V4,Gaming Accessory,1,Shelli Keynd,skeynd9o@narod.ru,United States,Gaming Accessory,70.00 €,25.00 €,,
JPB-45297-000,01-Jul-2022,83105-86631-IU,A-L-1,Apple iPhone 15 Pro,Smartphone,3,Dell Daveridge,ddaveridge9p@arstechnica.com,United States,Smartphone,"1,229.00 €","1,287.00 €",,
MOU-74341-266,07-May-2019,99358-65399-TC,E-D-2.5,"Xiaomi Mi TV Q2 50""",TV,3,Joshuah Awdry,jawdry9q@utexas.edu,United States,TV,500.00 €,510.00 €,,
DHJ-87461-571,23-Aug-2020,94525-76037-JP,F-M-0.2,Samsung T7 Portable SSD,External Drive,1,Ethel Ryles,eryles9r@fastcompany.com,United States,External Drive,100.00 €,40.00 €,,
DKM-97676-850,02-Jun-2020,43439-94003-DW,R-M-2.5,MSI Modern 14,Laptop,1,Flynn Antony,,United States,Laptop,749.00 €,249.00 €,,
UEB-09112-118,30-Jan-2020,82718-93677-XO,B-L-0.5,"Hisense U8KQ 55""",TV,1,Maitilde Boxill,,United States,TV,800.00 €,270.00 €,,
ORZ-67699-748,15-Feb-2020,44708-78241-DF,C-D-1,Logitech MX Keys S,Keyboard,1,Jodee Caldicott,jcaldicott9u@usda.gov,United States,Keyboard,120.00 €,45.00 €,,
JXP-28398-485,11-Jun-2021,23039-93032-FN,L-M-0.2,Lenovo Legion Tower 5i,PC,2,Marianna Vedmore,mvedmore9v@a8.net,United States,PC,"1,300.00 €",700.00 €,,
WWH-92259-198,11-Mar-2022,35256-12529-FT,H-D-1,Elgato Stream Deck XL,Gaming Accessory,1,Willey Romao,wromao9w@chronoengine.com,United States,Gaming Accessory,220.00 €,75.00 €,,
FLR-82914-153,09-Sep-2021,86100-33488-WP,A-M-0.2,Xiaomi Redmi Note 13,Smartphone,3,Enriqueta Ixor,,United States,Smartphone,270.00 €,285.00 €,,
AMB-93600-000,14-May-2019,64435-53100-WM,E-M-1,"LG OLED C4 55""",TV,2,Tomasina Cotmore,tcotmore9y@amazonaws.com,United States,TV,"1,500.00 €","1,000.00 €",,
FEP-36895-658,08-Apr-2019,44699-43836-UH,F-L-2.5,WD My Passport 4TB,External Drive,2,Yuma Skipsey,yskipsey9z@spotify.com,United Kingdom,External Drive,120.00 €,90.00 €,,
RXW-91413-276,15-Aug-2020,29588-35679-RG,R-D-0.5,Huawei MateBook D16,Laptop,2,Nicko Corps,ncorpsa0@gmpg.org,United States,Laptop,699.00 €,468.00 €,,
RXW-91413-276,15-Aug-2020,29588-35679-RG,B-M-1,Xiaomi Smart Band 9,Wearable,1,Nicko Corps,ncorpsa0@gmpg.org,United States,Wearable,50.00 €,20.00 €,,
SDB-77492-188,05-May-2022,64815-54078-HH,G-L-1,Insta360 X3,Action Camera,1,Feliks Babber,fbabbera2@stanford.edu,United States,Action Camera,430.00 €,150.00 €,,
RZN-65182-395,27-Mar-2021,59572-41990-XY,C-L-1,Marshall Emberton II,Bluetooth Speaker,1,Kaja Loxton,kloxtona3@opensource.org,United States,Bluetooth Speaker,160.00 €,55.00 €,,
HDQ-86094-507,27-Apr-2019,32481-61533-ZJ,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,2,Parker Tofful,ptoffula4@posterous.com,United States,Monitor,349.00 €,238.00 €,,
YXO-79631-417,25-Sep-2021,31587-92570-HL,A-L-0.5,iPhone 15,Smartphone,3,Casi Gwinnett,cgwinnetta5@behance.net,United States,Smartphone,899.00 €,957.00 €,,
SNF-57032-096,13-Feb-2020,93832-04799-ID,E-L-2.5,Razer BlackShark V2,Headphones,2,Saree Ellesworth,,United States,Headphones,80.00 €,60.00 €,,
DGL-29648-995,16-Jul-2021,59367-30821-ZQ,H-M-0.5,HyperX Cloud III,Gaming Accessory,2,Silvio Iorizzi,,United States,Gaming Accessory,80.00 €,60.00 €,,
GPU-65651-504,11-May-2022,83947-45528-ET,F-M-1,Crucial X10 Pro SSD,External Drive,3,Leesa Flaonier,lflaoniera8@wordpress.org,United States,External Drive,95.00 €,120.00 €,,
OJU-34452-896,04-Feb-2019,60799-92593-CX,R-M-0.2,ASUS ROG Zephyrus G16,Laptop,3,Abba Pummell,,United States,Laptop,"2,499.00 €","1,497.00 €",,
GZS-50547-887,05-Feb-2019,61600-55136-UM,B-D-2.5,JBL Go 4,Bluetooth Speaker,2,Corinna Catcheside,ccatchesideaa@macromedia.com,United States,Bluetooth Speaker,45.00 €,34.00 €,,
ESR-54041-053,24-May-2022,59771-90302-OF,C-D-2.5,Keychron K6 Wireless,Keyboard,3,Cortney Gibbonson,cgibbonsonab@accuweather.com,United States,Keyboard,85.00 €,90.00 €,,
OGD-10781-526,04-Oct-2020,16880-78077-FB,L-M-1,Acer Predator Orion 3000,PC,3,Terri Farra,tfarraac@behance.net,United States,PC,"1,799.00 €","1,797.00 €",,
FVH-29271-315,30-Jun-2022,74415-50873-FC,A-D-1,Oppo Reno10 5G,Smartphone,2,Corney Curme,,Ireland,Smartphone,450.00 €,300.00 €,,
BNZ-20544-633,21-Oct-2020,31798-95707-NR,E-D-0.5,"TCL C845 65""",TV,2,Gothart Bamfield,gbamfieldae@yellowpages.com,United States,TV,900.00 €,600.00 €,,
FUX-85791-078,16-Oct-2020,59122-08794-WT,H-L-0.2,Razer Kraken V4,Gaming Accessory,2,Waylin Hollingdale,whollingdaleaf@about.me,United States,Gaming Accessory,70.00 €,50.00 €,,
YXP-20078-116,23-Sep-2020,37238-52421-JJ,F-L-0.2,Razer BlackWidow V4,Keyboard,1,Judd De Leek,jdeag@xrea.com,United States,Keyboard,200.00 €,70.00 €,,
VQV-59984-866,08-Mar-2019,48854-01899-FN,R-D-1,LG UltraGear 27GN950,Monitor,1,Vanya Skullet,vskulletah@tinyurl.com,Ireland,Monitor,700.00 €,165.00 €,,
JEH-37276-048,30-Jun-2021,80896-38819-DW,B-L-1,Skyworth Q70 4K,TV,1,Jany Rudeforth,jrudeforthai@wunderground.com,Ireland,TV,350.00 €,120.00 €,,
VYD-28555-589,13-Aug-2019,29814-01459-RC,C-M-2.5,HP 930 Creator Mouse,Mouse,3,Ashbey Tomaszewski,atomaszewskiaj@answers.com,United Kingdom,Mouse,60.00 €,66.00 €,,
WUG-76466-650,22-Feb-2021,43439-94003-DW,L-L-0.2,Dell UltraSharp U2723QE,Monitor,2,Flynn Antony,,United States,Monitor,679.00 €,458.00 €,,
RJV-08261-583,26-Mar-2022,48497-29281-FE,E-M-2.5,Samsung QN90D Neo QLED,TV,1,Pren Bess,pbessal@qq.com,United States,TV,"1,400.00 €",480.00 €,,
PMR-56062-609,10-Jan-2020,43605-12616-YH,A-M-1,OnePlus 12,Smartphone,3,Elka Windress,ewindressam@marketwatch.com,United States,Smartphone,949.00 €,957.00 €,,
XLD-12920-505,01-May-2019,21907-75962-VB,H-M-0.5,HyperX Cloud III,Gaming Accessory,3,Marty Kidstoun,,United States,Gaming Accessory,80.00 €,90.00 €,,
UBW-50312-037,09-Feb-2020,69503-12127-YD,G-D-1,ASUS ROG Ally,Gaming Console,1,Nickey Dimbleby,,United States,Gaming Console,700.00 €,240.00 €,,
QAW-05889-019,29-Dec-2021,68810-07329-EU,F-M-2.5,Canon EOS R50,Camera,1,Virgil Baumadier,vbaumadierap@google.cn,United States,Camera,700.00 €,240.00 €,,
EPT-12715-397,09-Sep-2020,08478-75251-OG,R-L-1,HP Spectre x360,Laptop,1,Lenore Messenbird,,United States,Laptop,"1,699.00 €",509.00 €,,
DHT-93810-053,16-Sep-2021,17005-82030-EA,B-D-0.5,Huawei Watch GT4,Wearable,2,Shirleen Welds,sweldsar@wired.com,United States,Wearable,200.00 €,140.00 €,,
DMY-96037-963,26-Oct-2020,42179-95059-DO,C-L-0.2,Sony SRS-XB23,Bluetooth Speaker,1,Maisie Sarvar,msarvaras@artisteer.com,United States,Bluetooth Speaker,80.00 €,30.00 €,,
MBM-55936-917,12-Mar-2019,55989-39849-WO,L-M-2.5,Apple iMac 24 M3,PC,2,Andrej Havick,ahavickat@nsw.gov.au,United States,PC,"1,499.00 €",998.00 €,,
TPA-93614-840,18-Feb-2021,28932-49296-TM,E-D-1,Philips Ambilight 55PUS8908,TV,2,Sloan Diviny,sdivinyau@ask.com,United States,TV,700.00 €,480.00 €,,
WDM-77521-710,29-Oct-2020,86144-10144-CB,A-L-2.5,Samsung Galaxy S24,Smartphone,3,Itch Norquoy,inorquoyav@businessweek.com,United States,Smartphone,909.00 €,867.00 €,,
EIP-19142-462,06-Sep-2021,60973-72562-DQ,H-L-0.2,Razer Kraken V4,Gaming Accessory,1,Anson Iddison,aiddisonaw@usa.gov,United States,Gaming Accessory,70.00 €,25.00 €,,
EIP-19142-462,06-Sep-2021,60973-72562-DQ,F-D-2.5,Panasonic Lumix G100,Camera,1,Anson Iddison,aiddisonaw@usa.gov,United States,Camera,500.00 €,170.00 €,,
ZZL-76364-387,09-Sep-2020,11263-86515-VU,B-M-0.2,Apple Watch Series 10,Wearable,2,Randal Longfield,rlongfielday@bluehost.com,United States,Wearable,450.00 €,300.00 €,,
GMF-18638-786,26-Sep-2021,60004-62976-NI,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,3,Gregorius Kislingbury,gkislingburyaz@samsung.com,United States,Mouse,180.00 €,180.00 €,,
TDJ-20844-787,05-Nov-2020,77876-28498-HI,L-D-1,Bose QuietComfort Ultra,Headphones,2,Xenos Gibbons,xgibbonsb0@artisteer.com,United States,Headphones,449.00 €,298.00 €,,
BWK-39400-446,12-Sep-2019,61302-06948-EH,R-M-1,Microsoft Surface Laptop 6,Laptop,1,Fleur Parres,fparresb1@imageshack.us,United States,Laptop,"1,399.00 €",419.00 €,,
LCB-02099-995,31-Jul-2019,06757-96251-UH,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,1,Gran Sibray,gsibrayb2@wsj.com,United States,Headphones,230.00 €,80.00 €,,
UBA-43678-174,15-Mar-2019,44530-75983-OD,A-D-0.2,Xiaomi Poco 3,Smartphone,3,Ingelbert Hotchkin,ihotchkinb3@mit.edu,United Kingdom,Smartphone,130.00 €,120.00 €,,
UDH-24280-432,16-May-2021,44865-58249-RY,F-L-1,Seagate Expansion 2TB,External Drive,3,Neely Broadberrie,nbroadberrieb4@gnu.org,United States,External Drive,75.00 €,90.00 €,,
IDQ-20193-502,06-May-2019,36021-61205-DF,H-M-0.5,HyperX Cloud III,Gaming Accessory,2,Rutger Pithcock,rpithcockb5@yellowbook.com,United States,Gaming Accessory,80.00 €,60.00 €,,
DJG-14442-608,06-Feb-2019,75716-12782-SS,G-M-0.5,Ryze Tello EDU,Drone,1,Gale Croysdale,gcroysdaleb6@nih.gov,United States,Drone,120.00 €,45.00 €,,
DWB-61381-370,09-Apr-2021,11812-00461-KH,B-L-2.5,"Toshiba QA5D 43""",TV,1,Benedetto Gozzett,bgozzettb7@github.com,United States,TV,300.00 €,100.00 €,,
FRD-17347-990,20-May-2020,46681-78850-ZW,C-D-0.5,Apple Magic Keyboard,Keyboard,1,Tania Craggs,tcraggsb8@house.gov,Ireland,Keyboard,120.00 €,45.00 €,,
YPP-27450-525,02-Dec-2020,01932-87052-KO,L-L-1,AOC 24G2SPU,Monitor,3,Leonie Cullrford,lcullrfordb9@xing.com,United States,Monitor,189.00 €,192.00 €,,
EFC-39577-424,08-Aug-2021,16046-34805-ZF,E-M-0.5,Nothing Ear 2,Headphones,3,Auguste Rizon,arizonba@xing.com,United States,Headphones,150.00 €,150.00 €,,
LAW-80062-016,03-Feb-2022,34546-70516-LR,A-M-0.5,Google Pixel 8,Smartphone,2,Lorin Guerrazzi,,Ireland,Smartphone,759.00 €,518.00 €,,
WKL-27981-758,08-Apr-2022,73699-93557-FZ,R-D-2.5,Samsung Odyssey G9,Monitor,1,Felice Miell,fmiellbc@spiegel.de,United States,Monitor,"1,299.00 €",449.00 €,,
VRT-39834-265,07-Jan-2021,86686-37462-CK,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,2,Hamish Skeech,,Ireland,External Drive,110.00 €,90.00 €,,
QTC-71005-730,02-Sep-2021,14298-02150-KH,H-D-1,Elgato Stream Deck XL,Gaming Accessory,2,Giordano Lorenzin,,United States,Gaming Accessory,220.00 €,150.00 €,,
TNX-09857-717,04-Nov-2021,48675-07824-HJ,B-M-1,Xiaomi Smart Band 9,Wearable,3,Harwilll Bishell,,United States,Wearable,50.00 €,60.00 €,,
JZV-43874-185,02-Aug-2021,18551-80943-YQ,C-L-1,Marshall Emberton II,Bluetooth Speaker,2,Freeland Missenden,,United States,Bluetooth Speaker,160.00 €,110.00 €,,
ICF-17486-106,27-Jan-2020,19196-09748-DB,L-M-0.5,MSI MPG Trident 3,PC,3,Waylan Springall,wspringallbh@jugem.jp,United States,PC,"1,299.00 €","1,347.00 €",,
BMK-49520-383,03-Dec-2019,72233-08665-IP,E-L-2.5,Razer BlackShark V2,Headphones,1,Kiri Avramow,,United States,Headphones,80.00 €,30.00 €,,
HTS-15020-632,06-Aug-2019,53817-13148-RK,A-L-0.2,Samsung Galaxy A55,Smartphone,1,Gregg Hawkyens,ghawkyensbj@census.gov,United States,Smartphone,480.00 €,180.00 €,,
YLE-18247-749,11-Mar-2020,92227-49331-QR,R-M-2.5,MSI Modern 14,Laptop,3,Reggis Pracy,,United States,Laptop,749.00 €,747.00 €,,
KJJ-12573-591,18-Sep-2021,12997-41076-FQ,F-D-0.5,Sony Alpha A7 IV,Camera,1,Paula Denis,,United States,Camera,"2,500.00 €",850.00 €,,
RGU-43561-950,07-Nov-2020,44220-00348-MB,H-L-0.2,Razer Kraken V4,Gaming Accessory,1,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,United States,Gaming Accessory,70.00 €,25.00 €,,
JSN-73975-443,27-Jun-2022,93047-98331-DD,B-D-0.2,Garmin Forerunner 265,Wearable,3,Annabella Danzey,adanzeybn@github.com,United States,Wearable,400.00 €,420.00 €,,
WNR-71736-993,05-Feb-2020,16880-78077-FB,C-M-2.5,HP 930 Creator Mouse,Mouse,3,Terri Farra,tfarraac@behance.net,United States,Mouse,60.00 €,66.00 €,,
